vent_id,scene_id,observed,date,plume_latitude,plume_longitude,plume_id,emission_auto,emission_uncertainty_auto,qc_missing,qc_qc,qc
1,ang20221011t171034,True,2022-10-11,,,,0.0,50.0,none,,fail
1,ang20221009t162340,True,2022-10-09,,,,0.0,50.0,none,,fail
1,ang20221003t181100,True,2022-10-03,,,,0.0,50.0,none,,fail
1,ang20221003t160932,True,2022-10-03,,,,0.0,50.0,none,,fail
2,ang20221103t164406,True,2022-11-03,,,,0.0,50.0,none,,fail
2,ang20221011t171034,True,2022-10-11,,,,0.0,50.0,none,,fail
2,ang20221011t165806,True,2022-10-11,,,,0.0,50.0,none,,fail
2,ang20221009t162340,True,2022-10-09,,,,0.0,50.0,none,,fail
2,ang20221003t181100,True,2022-10-03,,,,0.0,50.0,none,,fail
2,GAO20210813t152451p0000,True,2021-08-13,39.844464,-80.599233,GAO20210813t152451p0000-B,1190.557142518934,42.05687259341316,,pass,pass
4,ang20221024t174902,True,2022-10-24,,,,0.0,50.0,none,,fail
4,ang20221009t181144,True,2022-10-09,,,,0.0,50.0,none,,fail
4,GAO20210521t155242p0000,True,2021-05-21,39.87926627,-80.17072068,GAO20210521t155242p0000-A,376.9250474311311,103.28386141084748,,pass,pass
4,GAO20210515t144158p0000,True,2021-05-15,,,,0.0,50.0,none,,fail
4,GAO20210514t132657p0000,True,2021-05-14,,,,0.0,50.0,none,,fail
5,ang20221011t184153,True,2022-10-11,,,,0.0,50.0,none,,fail
5,GAO20210813t141544p0000,True,2021-08-13,39.76801,-80.375778,GAO20210813t141544p0000-A,4308.48992729634,1966.7089386697096,,pass,pass
5,GAO20210813t140412p0000,True,2021-08-13,39.768,-80.3758,GAO20210813t140412p0000-A,5052.420040269179,1764.8272966668528,,pass,pass
5,GAO20210531t123731p0000,True,2021-05-31,39.76805982,-80.37584973,GAO20210531t123731p0000-A,2184.734858660397,1669.5605869639146,,pass,pass
5,GAO20210521t131640p0001,True,2021-05-21,39.76800616,-80.37576023,GAO20210521t131640p0001-3,6015.8591568887805,1944.6189243571816,,pass,pass
6,ang20221024t174902,True,2022-10-24,39.773642,-80.215336,ang20221024t174902-A,892.438070196834,322.2410687642522,,pass,pass
6,ang20221009t181144,True,2022-10-09,39.773482,-80.215688,ang20221009t181144-C,1168.4390106035194,349.42341685693134,,pass,pass
6,GAO20210813t141544p0000,True,2021-08-13,39.773911,-80.215555,GAO20210813t141544p0000-B,2426.417246051736,898.0558008557,,pass,pass
6,GAO20210813t140412p0000,True,2021-08-13,39.77384,-80.215674,GAO20210813t140412p0000-B,2724.2190606137106,432.7753256678337,,pass,pass
6,GAO20210521t151830p0000,True,2021-05-21,39.77392663,-80.21556285,GAO20210521t151830p0000-2,3496.310962211733,636.3037035805892,,pass,pass
8,ang20221103t161828,True,2022-11-03,,,,0.0,50.0,none,,fail
8,ang20221011t181926,True,2022-10-11,,,,0.0,50.0,none,,fail
8,GAO20210521t144353p0000,True,2021-05-21,40.09551565,-80.29757993,GAO20210521t144353p0000-1,838.8759483659754,261.3903394467223,,pass,pass
8,GAO20210515t140819p0000,True,2021-05-15,40.095483,-80.297741,GAO20210515t140819p0000-1,530.2028732021786,192.07953001155883,,pass,pass
8,GAO20210515t135940p0000,True,2021-05-15,40.095568,-80.297824,GAO20210515t135940p0000-1,531.5814716377391,360.9637273687206,,pass,pass
8,GAO20210513t152129p0000,True,2021-05-13,40.095326,-80.297701,GAO20210513t152129p0000-2,583.4227393510638,368.83108851350073,,pass,pass
8,GAO20210513t150800p0000,True,2021-05-13,40.095272,-80.298046,GAO20210513t150800p0000-2,1585.1036141567877,521.921805807573,,pass,pass
9,ang20221103t161828,True,2022-11-03,,,,0.0,50.0,none,,fail
9,ang20221011t181926,True,2022-10-11,,,,0.0,50.0,none,,fail
9,GAO20210521t142744p0000,True,2021-05-21,40.06113858,-80.31480446,GAO20210521t142744p0000-A,926.067000954547,407.39999072987183,,pass,pass
9,GAO20210515t135940p0000,True,2021-05-15,40.06139311,-80.31483654,GAO20210515t135940p0000-A,186.9118570643565,63.04256188601249,,pass,pass
9,GAO20210513t150800p0000,True,2021-05-13,40.061149,-80.314838,GAO20210513t150800p0000-3,366.1834238114696,210.30211984494133,,pass,pass
10,ang20221011t180824,True,2022-10-11,40.057056,-80.365435,ang20221011t180824-A,1448.8205177778798,133.3842949360053,,pass,pass
10,ang20221011t175725,True,2022-10-11,40.057049,-80.365432,ang20221011t175725-A,2102.341317197813,897.8390340539291,,pass,pass
10,GAO20210521t135234p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
10,GAO20210515t134113p0000,True,2021-05-15,,,,0.0,50.0,none,,fail
10,GAO20210513t143909p0000,True,2021-05-13,,,,0.0,50.0,none,,fail
11,ang20221103t161828,True,2022-11-03,40.0348582,-80.32690447,ang20221103t161828-A,371.9904030002901,99.17812866695613,,pass,pass
11,ang20221103t161828,True,2022-11-03,40.03501,-80.326954,ang20221103t161828-F,374.287632191406,113.8568549936447,,pass,pass
11,ang20221011t181926,True,2022-10-11,40.035002,-80.326803,ang20221011t181926-A,1863.30494026194,225.84214786785947,,pass,pass
11,GAO20210521t140904p0000,True,2021-05-21,40.035,-80.327,GAO20210521t140904p0000-1,6327.52993440458,3009.034716022515,,pass,pass
11,GAO20210515t135117p0000,True,2021-05-15,40.035,-80.3271,GAO20210515t135117p0000-1,2197.1505596290854,230.629467693082,,pass,pass
11,GAO20210513t145258p0000,True,2021-05-13,40.034756,-80.32719,GAO20210513t145258p0000-3,2193.3345490691936,882.9119005430061,,pass,pass
12,ang20221024t182326,True,2022-10-24,39.997661,-80.225097,ang20221024t182326-A,3052.0364424492013,505.51584912112304,,pass,pass
12,ang20221009t184703,True,2022-10-09,39.997528,-80.225972,ang20221009t184703-B,4282.682246572186,2303.8355268570613,,pass,pass
12,GAO20210521t151830p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
12,GAO20210515t142544p0000,True,2021-05-15,,,,0.0,50.0,none,,fail
12,GAO20210514t125900p0000,True,2021-05-14,,,,0.0,50.0,none,,fail
12,GAO20210513t155053p0000,True,2021-05-13,,,,0.0,50.0,none,,fail
13,GAO20210521t144353p0000,True,2021-05-21,40.021445,-80.274164,GAO20210521t144353p0000-2,2148.373998965661,322.5124758425839,,pass,pass
13,GAO20210515t140819p0000,True,2021-05-15,40.021655,-80.273769,GAO20210515t140819p0000-2,1364.3952970756952,305.7831734000976,,pass,pass
13,GAO20210513t152129p0000,True,2021-05-13,40.021496,-80.273984,GAO20210513t152129p0000-3,1233.4469103085803,906.0972179586292,,pass,pass
14,ang20221011t174609,True,2022-10-11,39.813094,-80.517325,ang20221011t174609-A,1293.645689224823,246.83368368925127,,pass,pass
14,ang20221003t174156,True,2022-10-03,39.813266,-80.517153,ang20221003t174156-A,1923.910871920467,904.8232370482152,,pass,pass
14,GAO20210813t143551p0000,True,2021-08-13,,,,0.0,50.0,none,,fail
14,GAO20210813t142433p0000,True,2021-08-13,,,,0.0,50.0,none,,fail
15,ang20221103t163129,True,2022-11-03,39.89810935,-80.43254481,ang20221103t163129-B,317.29604478357794,96.17699770061525,,pass,pass
15,ang20221011t180824,True,2022-10-11,39.898097,-80.432546,ang20221011t180824-B,1218.5075143772708,105.39148163217064,,pass,pass
15,ang20221011t175725,True,2022-10-11,39.897913,-80.432627,ang20221011t175725-D,1251.1699201013662,207.2058286588986,,pass,pass
15,ang20221003t175331,True,2022-10-03,39.898095,-80.432551,ang20221003t175331-B,558.0648703866437,209.254608000136,,pass,pass
15,GAO20210813t144619p0000,True,2021-08-13,39.89808618,-80.43248492,GAO20210813t144619p0000-A,1633.4950370516742,389.6451132175048,,pass,pass
15,GAO20210521t131640p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
15,GAO20210515t132309p0000,True,2021-05-15,39.89792637,-80.43236256,GAO20210515t132309p0000-B,647.6371808018365,156.16627712602786,,pass,pass
15,GAO20210513t141020p0000,True,2021-05-13,39.8980777,-80.43252948,GAO20210513t141020p0000-A,274.1251248418886,60.054312319625424,,pass,pass
16,ang20221103t163129,True,2022-11-03,39.87217799,-80.44563044,ang20221103t163129-A,373.6878104936832,77.97008205832589,,pass,pass
16,ang20221103t153837,True,2022-11-03,39.87210932,-80.44575354,ang20221103t153837-F,357.9991424335184,90.80223615973584,,pass,pass
16,ang20221011t180824,True,2022-10-11,39.872093,-80.445636,ang20221011t180824-C,1027.6299769736788,392.7292964322882,,pass,pass
16,ang20221011t175725,True,2022-10-11,39.872054,-80.445552,ang20221011t175725-E,818.3785717125893,225.0183335349213,,pass,pass
16,ang20221003t175331,True,2022-10-03,39.872157,-80.445674,ang20221003t175331-C,1855.722544436651,894.2181783625708,,pass,pass
16,ang20221003t160932,True,2022-10-03,39.872244,-80.445557,ang20221003t160932-D,1439.35712770772,487.04467555387447,,pass,pass
16,GAO20210813t144305p0000,True,2021-08-13,39.8721564,-80.445678,GAO20210813t144305p0000-B,1454.6095301863131,370.1275728453146,,pass,pass
17,ang20221103t163129,True,2022-11-03,39.86064518,-80.42261951,ang20221103t163129-D,405.012418877712,243.7150265130972,,pass,pass
17,ang20221103t153837,True,2022-11-03,39.86064399,-80.42252199,ang20221103t153837-G,217.86279719381383,102.9246204129207,,pass,pass
17,ang20221011t180824,True,2022-10-11,39.86066281,-80.42256164,ang20221011t180824-E,583.5916117863817,98.95731148727,,pass,pass
17,ang20221003t160932,True,2022-10-03,39.86066544,-80.42248818,ang20221003t160932-H,656.147711856946,261.1263560980525,,pass,pass
17,GAO20210813t143918p0000,True,2021-08-13,39.860619,-80.422612,GAO20210813t143918p0000-D,1185.8915438853976,524.5267613359638,,pass,pass
17,GAO20210513t141020p0000,True,2021-05-13,39.8606,-80.4225,GAO20210513t141020p0000-3,683.7569432699464,329.76385909677094,,pass,pass
18,ang20221103t153837,True,2022-11-03,39.861586,-80.405693,ang20221103t153837-N,128.05362554218897,17.618630198543123,,pass,pass
18,ang20221011t181926,True,2022-10-11,39.86165768,-80.40570804,ang20221011t181926-E,232.31607814369343,93.40289718733447,,pass,pass
18,ang20221003t160932,True,2022-10-03,39.86161276,-80.40567273,ang20221003t160932-I,754.6165349149759,152.30780956697987,,pass,pass
18,GAO20210813t144305p0000,True,2021-08-13,,,,0.0,50.0,none,,fail
18,GAO20210813t143918p0000,True,2021-08-13,,,,0.0,50.0,none,,fail
19,ang20221103t161828,True,2022-11-03,39.85932057,-80.40010801,ang20221103t161828-B,1364.767098280708,664.6958390750835,,pass,pass
19,ang20221103t153837,True,2022-11-03,39.85929383,-80.40007884,ang20221103t153837-H,739.3044987147339,134.24412036668096,,pass,pass
19,ang20221103t153837,True,2022-11-03,39.85918,-80.399982,ang20221103t153837-M,704.5860143062375,69.06168950010604,,pass,pass
19,ang20221011t181926,True,2022-10-11,39.859218,-80.400108,ang20221011t181926-C,2245.3952703341624,806.4268130290633,,pass,pass
19,ang20221003t160932,True,2022-10-03,39.859337,-80.399861,ang20221003t160932-F,2898.089223587704,405.6018207908267,,pass,pass
19,GAO20210813t143918p0000,True,2021-08-13,39.859284,-80.400166,GAO20210813t143918p0000-A,1895.702357750789,702.0167682591198,,pass,pass
19,GAO20210521t131640p0001,True,2021-05-21,39.85936094,-80.4001275,GAO20210521t131640p0001-2,1440.3287065448071,623.2904166220982,,pass,pass
19,GAO20210515t133138p0000,True,2021-05-15,39.85931,-80.400195,GAO20210515t133138p0000-4,894.1896943396205,656.1518871066031,,pass,pass
19,GAO20210513t142329p0000,True,2021-05-13,39.8592,-80.4,GAO20210513t142329p0000-3,2380.2433645653205,452.0166813943106,,pass,pass
19,GAO20210513t141020p0000,True,2021-05-13,39.8592,-80.4002,GAO20210513t141020p0000-6,1837.046625918709,378.3896719698415,,pass,pass
20,ang20221103t155207,True,2022-11-03,39.950496,-80.25505,ang20221103t155207-J,485.6087034629075,91.5156624451686,,pass,pass
20,ang20221024t183453,True,2022-10-24,39.95027547,-80.25476475,ang20221024t183453-H,600.9122841406386,197.6586993755212,,pass,pass
20,ang20221024t182326,True,2022-10-24,39.95027629,-80.25473877,ang20221024t182326-G,487.70722124623256,44.61603447519259,,pass,pass
20,ang20221009t185838,True,2022-10-09,39.95034376,-80.2548552,ang20221009t185838-C,1432.5992687576893,148.57391023034472,,pass,pass
20,ang20221009t184703,True,2022-10-09,39.95027721,-80.25478501,ang20221009t184703-I,916.004208709542,297.0680732244944,,pass,pass
20,GAO20210521t150211p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
20,GAO20210515t141643p0000,True,2021-05-15,,,,0.0,50.0,none,,fail
20,GAO20210513t153658p0000,True,2021-05-13,,,,0.0,50.0,none,,fail
21,ang20221011t184153,True,2022-10-11,39.953889,-80.307139,ang20221011t184153-C,3225.7696768082446,303.06467260167864,,pass,pass
21,GAO20210521t142744p0000,True,2021-05-21,39.953811,-80.307148,GAO20210521t142744p0000-5,647.9714545590833,357.5100282256068,,pass,pass
21,GAO20210515t135940p0000,True,2021-05-15,39.953741,-80.307265,GAO20210515t135940p0000-5,516.5005152059545,141.43818624955708,,pass,pass
21,GAO20210513t150800p0000,True,2021-05-13,39.953897,-80.307549,GAO20210513t150800p0000-6,823.4065617773414,410.4600787459916,,pass,pass
22,ang20221103t160514,True,2022-11-03,,,,0.0,50.0,none,,fail
22,ang20221011t183044,True,2022-10-11,39.94332156,-80.32043025,ang20221011t183044-C,696.8426609169438,233.6317942687704,,pass,pass
22,GAO20210521t140904p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
22,GAO20210515t135940p0000,True,2021-05-15,,,,0.0,50.0,none,,fail
22,GAO20210515t135117p0000,True,2021-05-15,,,,0.0,50.0,none,,fail
22,GAO20210513t150800p0000,True,2021-05-13,,,,0.0,50.0,none,,fail
22,GAO20210513t145258p0000,True,2021-05-13,,,,0.0,50.0,none,,fail
23,ang20221103t161828,True,2022-11-03,,,,0.0,50.0,none,,fail
23,ang20221011t181926,True,2022-10-11,,,,0.0,50.0,none,,fail
23,GAO20210521t135234p0000,True,2021-05-21,39.96403869,-80.36320889,GAO20210521t135234p0000-2,3841.789755770424,1688.6345623958368,,pass,pass
23,GAO20210515t134113p0000,True,2021-05-15,39.9643,-80.3631,GAO20210515t134113p0000-2,1220.707416549126,248.8168207616849,,pass,pass
23,GAO20210513t143909p0000,True,2021-05-13,39.964346,-80.36317,GAO20210513t143909p0000-3,3724.338058140219,1582.9036399179145,,pass,pass
25,ang20221011t174609,True,2022-10-11,,,,0.0,50.0,none,,fail
25,ang20221003t174156,True,2022-10-03,,,,0.0,50.0,none,,fail
25,GAO20210521t131640p0001,True,2021-05-21,40.09643625,-80.39699509,GAO20210521t131640p0001-1,602.1704106118625,170.11170112631464,,pass,pass
25,GAO20210515t133138p0000,True,2021-05-15,40.0963,-80.3971,GAO20210515t133138p0000-1,239.7529166158836,36.32573938133662,,pass,pass
25,GAO20210513t142329p0000,True,2021-05-13,40.0963,-80.3971,GAO20210513t142329p0000-2,547.590600376108,249.1170702102886,,pass,pass
26,ang20221024t182326,True,2022-10-24,39.954191,-80.248382,ang20221024t182326-B,3362.590040704169,455.3069720186599,,pass,pass
26,ang20221009t184703,True,2022-10-09,39.954348,-80.248214,ang20221009t184703-A,3522.520377885004,1279.8940510964317,,pass,pass
26,GAO20210521t150211p0000,True,2021-05-21,39.954233,-80.248388,GAO20210521t150211p0000-1,1441.3567264620483,421.42726870020033,,pass,pass
26,GAO20210515t141643p0000,True,2021-05-15,39.9543,-80.2482,GAO20210515t141643p0000-1,1143.8381959523565,494.0617050779637,,pass,pass
26,GAO20210513t153658p0000,True,2021-05-13,39.954369,-80.248318,GAO20210513t153658p0000-4,1470.5461138158971,1386.3487146487591,,pass,pass
27,ang20221103t161828,True,2022-11-03,,,,0.0,50.0,none,,fail
27,ang20221103t153837,True,2022-11-03,39.85682059,-80.4085442,ang20221103t153837-L,93.26674691935176,36.995307342049074,,pass,pass
27,ang20221011t181926,True,2022-10-11,,,,0.0,50.0,none,,fail
27,ang20221003t160932,True,2022-10-03,,,,0.0,50.0,none,,fail
27,GAO20210813t143918p0000,True,2021-08-13,39.856645,-80.408475,GAO20210813t143918p0000-B,778.0835523352644,193.29284785280203,,pass,pass
27,GAO20210513t141020p0000,True,2021-05-13,39.8566,-80.4086,GAO20210513t141020p0000-5,365.19732732256455,73.72206849140842,,pass,pass
28,ang20221011t174609,True,2022-10-11,,,,0.0,50.0,none,,fail
28,ang20221003t174156,True,2022-10-03,,,,0.0,50.0,none,,fail
28,GAO20210521t135234p0000,True,2021-05-21,40.11392894,-80.38258315,GAO20210521t135234p0000-1,605.409674151431,246.35130334182423,,pass,pass
28,GAO20210521t131640p0001,True,2021-05-21,40.11402222,-80.38243556,GAO20210521t131640p0001-A,590.1952576576716,339.59206371136844,,pass,pass
28,GAO20210515t134113p0000,True,2021-05-15,40.114215,-80.38264,GAO20210515t134113p0000-1,191.73528884465856,87.69362749632994,,pass,pass
28,GAO20210515t133138p0000,True,2021-05-15,40.114201,-80.382473,GAO20210515t133138p0000-2,369.4610527418856,79.83803797762074,,pass,pass
28,GAO20210513t143909p0000,True,2021-05-13,40.113869,-80.382433,GAO20210513t143909p0000-1,614.2543084954264,194.3601004272005,,pass,pass
28,GAO20210513t142329p0000,True,2021-05-13,40.113784,-80.382594,GAO20210513t142329p0000-1,297.79486583018576,129.30043935612906,,pass,pass
29,ang20221011t171034,True,2022-10-11,40.075533,-80.495908,ang20221011t171034-D,1657.7471525778012,362.1801367450354,,pass,pass
29,ang20221011t165806,True,2022-10-11,40.07545,-80.496309,ang20221011t165806-B,2240.205496483147,278.8650076006673,,pass,pass
29,ang20221009t162340,True,2022-10-09,40.075429,-80.496219,ang20221009t162340-A,2085.596265287548,407.088907916756,,pass,pass
29,ang20221003t181100,True,2022-10-03,40.075688,-80.496049,ang20221003t181100-B,2494.0869715001386,574.160510723436,,pass,pass
30,ang20221103t164406,True,2022-11-03,40.08941745,-80.48906434,ang20221103t164406-B,159.36445867003124,96.45597286418229,,pass,pass
30,ang20221011t171034,True,2022-10-11,40.089446,-80.489167,ang20221011t171034-E,561.5239072803622,122.06090437666349,,pass,pass
30,ang20221011t165806,True,2022-10-11,40.089406,-80.489464,ang20221011t165806-A,1050.1301967535433,266.5092597330016,,pass,pass
30,ang20221009t162340,True,2022-10-09,40.089367,-80.489318,ang20221009t162340-B,904.7810501661996,181.2568530429116,,pass,pass
30,ang20221003t181100,True,2022-10-03,40.089586,-80.489074,ang20221003t181100-A,864.1074854085595,369.6667962876367,,pass,pass
31,ang20221024t180037,True,2022-10-24,,,,0.0,50.0,none,,fail
31,ang20221009t182331,True,2022-10-09,,,,0.0,50.0,none,,fail
31,GAO20210521t153629p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
31,GAO20210514t131258p0000,True,2021-05-14,,,,0.0,50.0,none,,fail
33,ang20221024t180037,True,2022-10-24,39.798945,-80.236252,ang20221024t180037-B,503.9586654460493,106.27270324242194,,pass,pass
33,ang20221009t182331,True,2022-10-09,,,,0.0,50.0,none,,fail
33,GAO20210813t142433p0000,True,2021-08-13,,,,0.0,50.0,none,,fail
33,GAO20210813t141544p0000,True,2021-08-13,,,,0.0,50.0,none,,fail
33,GAO20210521t150211p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
33,GAO20210515t141643p0000,True,2021-05-15,,,,0.0,50.0,none,,fail
33,GAO20210513t153658p0000,True,2021-05-13,,,,0.0,50.0,none,,fail
34,ang20221024t180037,True,2022-10-24,39.79556459,-80.24588389,ang20221024t180037-D,465.951005523148,104.12170014510924,,pass,pass
34,ang20221009t182331,True,2022-10-09,39.795092,-80.246,ang20221009t182331-B,2042.176773555268,242.3670632785716,,pass,pass
34,GAO20210813t142433p0000,True,2021-08-13,,,,0.0,50.0,none,,fail
34,GAO20210813t141544p0000,True,2021-08-13,,,,0.0,50.0,none,,fail
34,GAO20210521t150211p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
34,GAO20210515t141643p0000,True,2021-05-15,,,,0.0,50.0,none,,fail
34,GAO20210513t153658p0000,True,2021-05-13,,,,0.0,50.0,none,,fail
35,ang20221024t180037,True,2022-10-24,,,,0.0,50.0,none,,fail
35,ang20221009t182331,True,2022-10-09,,,,0.0,50.0,none,,fail
35,GAO20210813t141544p0000,True,2021-08-13,39.7921749,-80.24535124,GAO20210813t141544p0000-C,1036.7414001915834,176.80318098496895,,pass,pass
35,GAO20210521t150211p0000,True,2021-05-21,39.79219717,-80.24511888,GAO20210521t150211p0000-A,352.545817108174,124.12961340968964,,pass,pass
35,GAO20210515t141643p0000,True,2021-05-15,39.7923,-80.2451,GAO20210515t141643p0000-5,508.9511993492867,126.89435767385385,,pass,pass
36,ang20221009t183505,True,2022-10-09,39.836204,-80.273628,ang20221009t183505-A,5542.67607194517,363.3149416505382,,pass,pass
36,GAO20210521t144353p0000,True,2021-05-21,39.83602409,-80.27381794,GAO20210521t144353p0000-4,3310.2780455564084,410.5849277450192,,pass,pass
36,GAO20210515t140819p0000,True,2021-05-15,39.83606877,-80.27375903,GAO20210515t140819p0000-3,688.3705526695467,191.73468986588287,,pass,pass
36,GAO20210513t152129p0000,True,2021-05-13,39.836216,-80.273399,GAO20210513t152129p0000-6,3331.4555124629883,582.0695081308576,,pass,pass
37,ang20221024t181205,True,2022-10-24,39.842057,-80.262473,ang20221024t181205-C,320.1189339849135,106.47610719470757,,pass,pass
37,GAO20210521t150211p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
37,GAO20210521t144353p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
37,GAO20210515t140819p0000,True,2021-05-15,,,,0.0,50.0,none,,fail
37,GAO20210513t153658p0000,True,2021-05-13,,,,0.0,50.0,none,,fail
37,GAO20210513t152129p0000,True,2021-05-13,,,,0.0,50.0,none,,fail
38,ang20221024t173730,True,2022-10-24,39.795838,-80.173356,ang20221024t173730-A,353.4034823516767,236.02377699436465,,pass,pass
38,GAO20210813t141544p0000,True,2021-08-13,39.79582197,-80.17358142,GAO20210813t141544p0000-D,984.0408615262,126.52937187464288,,pass,pass
42,ang20221103t155207,True,2022-11-03,39.6479911,-80.41880034,ang20221103t155207-A,2247.047505106724,548.4678948480378,,pass,pass
42,ang20221011t184153,True,2022-10-11,39.648024,-80.419093,ang20221011t184153-E,5520.642317480468,2824.682975473929,,pass,pass
42,ang20221009t185838,True,2022-10-09,39.647851,-80.419241,ang20221009t185838-A,8320.267014422407,714.2263898845363,,pass,pass
42,GAO20210521t131640p0000,True,2021-05-21,39.648,-80.4191,GAO20210521t131640p0000-2,2030.5377633609985,295.87918640158387,,pass,pass
47,ang20221024t181205,True,2022-10-24,39.631976,-80.360043,ang20221024t181205-E,649.5422428975822,195.14270963220795,,pass,pass
47,ang20221009t183505,True,2022-10-09,,,,0.0,50.0,none,,fail
48,ang20221024t182326,True,2022-10-24,39.651137,-80.360875,ang20221024t182326-D,403.5695385659864,105.41264171354622,,pass,pass
48,ang20221009t184703,True,2022-10-09,39.65103353,-80.36071666,ang20221009t184703-F,996.8109925024409,451.541552976574,,pass,pass
48,GAO20210521t135234p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
50,ang20221103t165729,True,2022-11-03,39.80338,-80.66270297,ang20221103t165729-D,296.3013713927928,69.63101397458537,,pass,pass
50,ang20221011t164544,True,2022-10-11,39.803271,-80.662821,ang20221011t164544-E,777.893892799547,212.6872977606409,,pass,pass
51,ang20221011t173435,True,2022-10-11,39.816392,-80.558554,ang20221011t173435-B,729.1959511558654,217.86589724825856,,pass,pass
51,ang20221003t172744,True,2022-10-03,39.816174,-80.558875,ang20221003t172744-B,2079.298574780026,230.8098499088037,,pass,pass
52,ang20221011t173435,True,2022-10-11,39.833217,-80.553235,ang20221011t173435-A,3721.2893729341854,2210.9816836456744,,pass,pass
52,ang20221003t172744,True,2022-10-03,39.832944,-80.553294,ang20221003t172744-A,7749.431126107314,1129.2857843121656,,pass,pass
53,ang20221103t164406,True,2022-11-03,,,,0.0,50.0,none,,fail
53,ang20221011t171034,True,2022-10-11,39.821162,-80.606376,ang20221011t171034-A,1036.1270091118663,291.04580951587985,,pass,pass
53,ang20221009t162340,True,2022-10-09,39.821169,-80.606542,ang20221009t162340-C,1415.04693979189,254.715797698114,,pass,pass
53,ang20221003t181100,True,2022-10-03,39.821103,-80.606307,ang20221003t181100-E,1433.9391473588887,724.6720447744237,,pass,pass
54,ang20221103t165729,True,2022-11-03,39.87261003,-80.63708923,ang20221103t165729-A,985.878797242192,422.814243275221,,pass,pass
54,ang20221011t164544,True,2022-10-11,39.872734,-80.637303,ang20221011t164544-B,3119.8957986965484,870.6311878093356,,pass,pass
54,GAO20210813t153316p0000,True,2021-08-13,39.872527,-80.637224,GAO20210813t153316p0000-C,2457.144814448497,934.9356411298736,,pass,pass
55,ang20221011t172300,True,2022-10-11,39.882711,-80.55512,ang20221011t172300-C,644.8101518214723,143.77448570203524,,pass,pass
55,ang20221011t171034,True,2022-10-11,39.882569,-80.555001,ang20221011t171034-C,649.0293844699602,226.44630173760453,,pass,pass
55,ang20221009t162340,True,2022-10-09,,,,0.0,50.0,none,,fail
55,ang20221003t181100,True,2022-10-03,39.882747,-80.555257,ang20221003t181100-C,1065.741082406328,137.62957020467525,,pass,pass
55,ang20221003t171601,True,2022-10-03,39.882841,-80.555155,ang20221003t171601-C,750.9635674240174,393.5205494492234,,pass,pass
55,ang20221003t160932,True,2022-10-03,39.882812,-80.555122,ang20221003t160932-C,930.2506729541196,238.71660111545623,,pass,pass
55,GAO20210813t152451p0000,True,2021-08-13,,,,0.0,50.0,none,,fail
56,ang20221103t153837,True,2022-11-03,39.88596501,-80.53904739,ang20221103t153837-E,709.0310709054327,261.2762939326183,,pass,pass
56,ang20221011t172300,True,2022-10-11,39.885928,-80.538932,ang20221011t172300-B,2010.106929785065,1030.9520748100551,,pass,pass
56,ang20221003t171601,True,2022-10-03,39.885979,-80.538833,ang20221003t171601-B,2120.427440944248,679.4519848526696,,pass,pass
56,ang20221003t160932,True,2022-10-03,39.885755,-80.538624,ang20221003t160932-B,2693.7361877883004,795.4743730884823,,pass,pass
56,GAO20210813t152451p0000,True,2021-08-13,39.886006,-80.538818,GAO20210813t152451p0000-D,3799.396313285914,1103.5241123188316,,pass,pass
57,ang20221011t172300,True,2022-10-11,39.912825,-80.524949,ang20221011t172300-A,1147.5249299955306,311.9528075235245,,pass,pass
57,ang20221011t172300,True,2022-10-11,39.912813,-80.524944,ang20221011t172300-E,1147.5249299955306,311.9528075235245,,pass,pass
57,ang20221003t171601,True,2022-10-03,39.912904,-80.524949,ang20221003t171601-A,2506.722882366715,1309.1496741900762,,pass,pass
57,GAO20210813t153316p0000,True,2021-08-13,39.912902,-80.524961,GAO20210813t153316p0000-A,1700.341333393226,519.3219896577334,,pass,pass
58,ang20221011t165806,True,2022-10-11,39.929448,-80.569009,ang20221011t165806-D,884.2646754397576,147.80081896009182,,pass,pass
58,GAO20210813t154231p0000,True,2021-08-13,39.929294,-80.56911,GAO20210813t154231p0000-B,1522.7583107102284,624.5883272713791,,pass,pass
59,ang20221103t171109,True,2022-11-03,39.96288907,-80.61279153,ang20221103t171109-C,106.50083942754092,34.406300187627764,,pass,pass
59,ang20221011t163243,True,2022-10-11,39.962885,-80.612834,ang20221011t163243-C,2649.5604644244027,653.0016368686013,,pass,pass
60,ang20221103t165729,True,2022-11-03,39.84359943,-80.64961856,ang20221103t165729-B,320.16943805548937,164.7222914618499,,pass,pass
60,ang20221011t164544,True,2022-10-11,39.8436,-80.6497,ang20221011t164544-D,650.546567701512,306.4432052093225,,pass,pass
60,GAO20210813t152451p0000,True,2021-08-13,,,,0.0,50.0,none,,fail
61,ang20221103t175310,True,2022-11-03,,,,0.0,50.0,none,,fail
