,plume_id,scene_id,plume_latitude,plume_longitude,gas,cmf_type,pixres,ime,fetch,sum_pix,ime_div_fetch_avg,ime_div_fetch_std,dynamic_masks_ime_avg,dynamic_masks_ime_std,crop,percentile,threshold,aspect_ratio,radial_fetch,hull_dist_fetch,RMSD_ime_div_fetch,MAD_ime_div_fetch,aspect_ratio_flag,background_std,sigma_ime_masking,datetime,wind_source,wind_speed_avg,wind_speed_std,wind_direction_avg,wind_direction_std,emission_auto,emission_uncertainty_auto
102,GAO20210521t144353p0000-4,GAO20210521t144353p0000,39.83602409,-80.27381794,ch4,mfa,5.0,74.7293809226138,270.0,1209.0,0.2540992236701219,0.0776890817173587,74.58995860595525,0.7131788335298206,575.0,89.0,1279.0461328125,0.0444654426988109,270.0,270.0,0.0828304582010909,0.0260992551430415,False,0.05507840393226,0.2021018896596048,2021-05-21 14:43:53+00:00,hrrr,3.322265625,0.2676897767360763,219.09544531695164,8.62177095468524,3310.2780455564084,410.5849277450192
103,GAO20210521t150211p0000-1,GAO20210521t150211p0000,39.954233,-80.248388,ch4,mfa,5.0,36.265048197348456,285.0,912.0,0.1712038106809609,0.0552444850322142,36.27158443230369,1.645480267530666,450.0,88.0,942.0815795898436,0.0625,285.0,305.0,0.0496509009234362,0.0339658860146904,False,0.0544332504016692,0.32523779003909,2021-05-21 15:02:11+00:00,hrrr,3.146484375,0.3754100676763482,218.875703864626,8.111161145281244,1441.3567264620483,421.42726870020033
104,GAO20210521t150211p0000-3,GAO20210521t150211p0000,39.838635,-80.258797,ch4,mfa,5.0,25.28648482318605,285.0,740.0,0.0937620737951193,0.0214092371576431,25.30083179567391,0.6966424573926111,325.0,85.0,743.0385437011718,0.077027027027027,285.0,300.0,0.0210175909658263,0.0033615992682564,False,0.0544332504016692,0.4951833207644283,2021-05-21 15:02:11+00:00,hrrr,3.3385416666666665,0.3061959078327538,220.32314267203495,8.865695909932338,1066.3576823462015,105.81810555466716
105,GAO20210521t150211p0000-4,GAO20210521t150211p0000,39.83386765,-80.24649382,ch4,mfa,5.0,3.7818383517074574,120.0,118.0,0.0602807806306578,0.0104284128593924,3.834841950491632,0.1641990701686516,500.0,89.0,761.4541082763673,0.1985656697264403,85.0,120.0,0.0172770999728815,0.0145127561285238,False,0.0544332504016692,0.0795581589804591,2021-05-21 15:02:11+00:00,hrrr,3.35546875,0.2762181899224061,219.46862140629744,7.849153844384051,537.4520642840138,180.8060634196936
106,GAO20210521t150211p0000-5,GAO20210521t150211p0000,39.82735493,-80.2356974,ch4,mfa,5.0,13.735747528517589,165.0,282.0,0.1100007577597545,0.033394967672348,13.741678928795409,0.1579135929351255,300.0,84.0,713.5476342773437,0.1155070742900874,135.0,165.0,0.0333323978262533,0.0052607455542247,False,0.0544332504016692,0.1576715026390362,2021-05-21 15:02:11+00:00,hrrr,3.35546875,0.2762181899224061,219.46862140629744,7.849153844384051,1229.06324239548,119.47700188980158
107,GAO20210521t150211p0000-A,GAO20210521t150211p0000,39.79219717,-80.24511888,ch4,mfa,5.0,3.5913939188098905,140.0,191.0,0.041154775769857,0.0070394108540122,3.613181270573649,0.4355694847152457,350.0,86.0,653.0154345703123,0.1429041263241485,120.0,140.0,0.0121417297537082,0.0102446392402799,False,0.0544332504016692,0.2269174119179974,2021-05-21 15:02:11+00:00,hrrr,3.2721354166666665,0.2697733162195572,219.1011777521981,7.434477638901464,352.545817108174,124.12961340968964
108,GAO20210521t151830p0000-2,GAO20210521t151830p0000,39.77392663,-80.21556285,ch4,mfa,5.0,89.24253001783097,285.0,1479.0,0.3660254114706803,0.0418029486620524,89.37044020422812,6.537325048195844,275.0,83.0,1279.6198474121095,0.0385395537525354,285.0,300.0,0.0641266100506579,0.0496610666658043,False,0.0507565991882346,2.824836539912611,2021-05-21 15:18:30+00:00,hrrr,3.1015625,0.2768757054167086,220.2254343877256,6.074242944266532,3496.310962211733,636.3037035805892
109,GAO20210521t151830p0000-3,GAO20210521t151830p0000,39.7728,-80.2184,ch4,mfa,5.0,5.038661528036935,95.0,159.0,0.0656824841775296,0.0131662324144862,5.048522979889254,0.3925307383747595,850.0,90.0,1107.7515747070313,0.1169878945769702,75.0,95.0,0.0134299776883767,0.0023521145577007,False,0.0507565991882346,0.2238461656793331,2021-05-21 15:18:30+00:00,hrrr,3.1015625,0.2768757054167086,220.2254343877256,6.074242944266532,750.1307349864986,71.92990421573347
110,GAO20210521t153629p0000-2,GAO20210521t153629p0000,39.795831,-80.173809,ch4,mfa,5.0,19.510437893318443,165.0,452.0,0.284124908707939,0.0590982640575087,19.5784062305601,1.5713807638754578,125.0,74.0,720.6399584960938,0.0712444344606399,95.0,165.0,0.0918131497230003,0.0731175704551645,False,0.0489516427950464,0.549250563537433,2021-05-21 15:36:29+00:00,hrrr,3.1158854166666665,0.3232302220112484,222.3474940481631,2.375652228722064,2303.7077900679783,854.2804207255127
111,GAO20210521t155242p0000-1,GAO20210521t155242p0000,39.7958918,-80.1738486,ch4,mfa,5.0,26.688719789521347,285.0,907.0,0.1811807345164028,0.0575516258152694,27.00160763606173,3.1787412066963494,150.0,76.0,702.3265551757814,0.0628445424476295,195.0,335.0,0.0673562247279719,0.0392698565559988,False,0.0478995948449115,1.087316141405945,2021-05-21 15:52:42+00:00,hrrr,3.1158854166666665,0.3232302220112484,222.3474940481631,2.375652228722064,1535.2429436616485,468.4034165032139
112,GAO20210521t155242p0000-A,GAO20210521t155242p0000,39.87926627,-80.17072068,ch4,mfa,5.0,3.447739016325814,155.0,202.0,0.040687108438764,0.0075676932147569,3.454458773102488,0.971329057716758,450.0,88.0,666.4499780273436,0.1489268213513992,110.0,155.0,0.0103147920406226,0.0079852115561719,False,0.0478995948449115,0.7030760542397878,2021-05-21 15:52:42+00:00,hrrr,3.3404947916666665,0.3370195650533254,228.0038769745936,2.5459687878033863,376.9250474311311,103.28386141084748
113,GAO20210531t123731p0000-A,GAO20210531t123731p0000,39.76805982,-80.37584973,ch4,mfa,5.0,136.1720904674966,285.0,1338.0,0.8318416048372722,0.2628851657552211,135.84917280228476,21.6978744630292,250.0,82.0,1857.802668457032,0.0426008968609865,245.0,325.0,0.3493579297255337,0.2478388358867398,False,0.1080379051619089,7.913183164920518,2021-05-31 12:37:31+00:00,hrrr,1.0918782552083333,0.6776300130689684,271.8457043495076,28.259581308420277,2184.734858660397,1669.5605869639146
114,GAO20210813t134456p0000-A,GAO20210813t134456p0000,39.7049869,-80.23461642,ch4,mfa,5.0,52.087750103051306,235.0,903.0,0.3471084718278255,0.0526549621493578,52.160490770919466,4.954300539066191,200.0,80.0,1401.7017822265625,0.0510495263415996,175.0,235.0,0.0708120762146981,0.0468431475989428,False,0.099909134968308,2.3052051323619405,2021-08-13 13:44:56+00:00,hrrr,2.9921875,0.3061156101284659,214.7017151755719,4.185849318577591,3206.187046521747,601.8300208259748
115,GAO20210813t135114p0000-A,GAO20210813t135114p0000,39.70499294,-80.23471231,ch4,mfa,5.0,52.11527556381496,250.0,836.0,0.3588625315240782,0.0836216412521655,52.205453457091664,4.471994956264187,200.0,80.0,1319.0196289062508,0.0595929124740724,170.0,250.0,0.0959600624768899,0.0471754943389043,False,0.0884765071551744,2.151482628455575,2021-08-13 13:51:14+00:00,hrrr,2.9921875,0.3061156101284659,214.7017151755719,4.185849318577591,3302.230788023349,610.2191844050338
116,GAO20210813t140412p0000-A,GAO20210813t140412p0000,39.768,-80.3758,ch4,mfa,5.0,108.34928002587726,285.0,1304.0,0.6224897405638329,0.1660569406872631,108.49451223528308,10.526304143297834,275.0,83.0,1243.2354760742187,0.0437116564417177,240.0,295.0,0.2215205180844115,0.154705842624571,False,0.0885754929905221,3.2648701479300137,2021-08-13 14:04:12+00:00,hrrr,3.108723958333333,0.2104204536323825,226.59485788372388,5.08175741747789,5052.420040269179,1764.8272966668528
117,GAO20210813t140412p0000-B,GAO20210813t140412p0000,39.77384,-80.215674,ch4,mfa,5.0,40.94419585505894,205.0,487.0,0.2743713276737586,0.0549860975236081,40.86184249757799,0.9898278544836104,100.0,72.0,1395.2503564453125,0.0841889117043121,170.0,205.0,0.062563799278018,0.0300718590905046,False,0.0885754929905221,0.5718426016656849,2021-08-13 14:04:12+00:00,hrrr,3.141927083333333,0.3086074847506088,213.8816457352507,4.311870241371421,2724.2190606137106,432.7753256678337
118,GAO20210813t141544p0000-A,GAO20210813t141544p0000,39.76801,-80.375778,ch4,mfa,5.0,69.29675945892333,250.0,751.0,0.5712446662819205,0.163848907991854,74.82773991281344,13.387819109370772,450.0,88.0,1096.407885742187,0.0663377827274628,180.0,250.0,0.2362822550174681,0.1737911148665592,False,0.085906869781565,2.5007811069455146,2021-08-13 14:15:44+00:00,hrrr,3.108723958333333,0.2104204536323825,226.59485788372388,5.08175741747789,4308.48992729634,1966.7089386697096
119,GAO20210813t141544p0000-B,GAO20210813t141544p0000,39.773911,-80.215555,ch4,mfa,5.0,50.41209473769596,285.0,857.0,0.2956597581235711,0.045832871665342,50.43596641835589,5.134799764034785,275.0,83.0,1328.8341149902344,0.0665110851808634,235.0,365.0,0.0881683536459222,0.0765501857799163,False,0.085906869781565,1.6248880363028244,2021-08-13 14:15:44+00:00,hrrr,3.141927083333333,0.3086074847506088,213.8816457352507,4.311870241371421,2426.417246051736,898.0558008557
120,GAO20210813t141544p0000-C,GAO20210813t141544p0000,39.7921749,-80.24535124,ch4,mfa,5.0,15.38049365142822,200.0,405.0,0.1014504187408148,0.0227909388173693,15.231799784934084,1.5090067126517248,300.0,84.0,1047.9352685546876,0.0971786106377996,175.0,200.0,0.02590575022541,0.0122539928087667,False,0.085906869781565,0.4547707901607795,2021-08-13 14:15:44+00:00,hrrr,3.276692708333333,0.3217713749894275,218.2160059440265,6.843928497181029,1036.7414001915834,176.80318098496895
121,GAO20210813t141544p0000-D,GAO20210813t141544p0000,39.79582197,-80.17358142,ch4,mfa,5.0,7.899872500269751,120.0,197.0,0.0783152641103445,0.0209858306802514,7.898987019235404,0.3405808482238306,450.0,88.0,1180.1392333984377,0.1210848775825031,95.0,120.0,0.021645443400433,0.0061926077534694,False,0.085906869781565,0.1337744799052496,2021-08-13 14:15:44+00:00,hrrr,3.287109375,0.3445591506559958,212.73047026699103,5.016663607410007,984.0408615262,126.52937187464288
122,GAO20210813t143918p0000-A,GAO20210813t143918p0000,39.859284,-80.400166,ch4,mfa,5.0,22.861305991341723,190.0,472.0,0.218169087567681,0.055051053313623,22.65770470637321,2.712115505282894,800.0,90.0,1032.5461791992186,0.0797522467149097,150.0,190.0,0.0703875451114355,0.0560238112233996,False,0.0749745517030249,0.6050635794604433,2021-08-13 14:39:18+00:00,hrrr,3.455078125,0.1550982945007173,243.6233847240376,10.205213054527558,1895.7023577507891,702.0167682591198
123,GAO20210813t143918p0000-B,GAO20210813t143918p0000,39.856645,-80.408475,ch4,mfa,5.0,4.889763094015802,85.0,104.0,0.082348228160219,0.0110717980121747,5.120480242815289,0.3549649505038,25.0,63.0,991.8235345458984,0.1585809856006792,75.0,85.0,0.0188161484093513,0.0158063895037861,False,0.0749745517030249,0.1391005458828198,2021-08-13 14:39:18+00:00,hrrr,3.3151041666666665,0.1796190804220122,243.078368493737,11.23137456626057,778.0835523352644,193.29284785280203
124,GAO20210813t143918p0000-C,GAO20210813t143918p0000,39.85899,-80.416669,ch4,mfa,5.0,15.877825908342087,130.0,334.0,0.1249276050829981,0.0312604899572222,15.984956642370497,0.3479689497664852,325.0,85.0,981.410806274414,0.0755654458929578,115.0,130.0,0.0347603465877758,0.0165980592392101,False,0.0749745517030249,0.13195587284492,2021-08-13 14:39:18+00:00,hrrr,3.3151041666666665,0.1796190804220122,243.078368493737,11.23137456626057,1647.7559006510442,217.27710564030616
125,GAO20210813t143918p0000-D,GAO20210813t143918p0000,39.860619,-80.422612,ch4,mfa,5.0,6.45890131259918,115.0,175.0,0.1476328672762901,0.0307836620903726,6.500317168421745,0.6816736724983575,775.0,90.0,964.8761169433596,0.1289201619734683,65.0,115.0,0.0517828978581517,0.0437784952641184,False,0.0749745517030249,0.3023257991733957,2021-08-13 14:39:18+00:00,hrrr,3.3151041666666665,0.1297550704576195,242.42150542000692,10.044314160816509,1185.8915438853976,524.5267613359638
126,GAO20210813t144305p0000-A,GAO20210813t144305p0000,39.8605109,-80.422565,ch4,mfa,5.0,10.624197112930842,240.0,372.0,0.1001912157700898,0.0368596168118568,10.622934433198264,2.307527223447845,550.0,89.0,631.6115405273438,0.1282458112029738,190.0,240.0,0.0525813267415909,0.0402860444388991,False,0.0767233870295022,1.1296050463407752,2021-08-13 14:43:05+00:00,hrrr,3.2194010416666665,0.1550190225502359,242.45939415923797,11.274119427503376,648.0672868845767,467.95059078014793
127,GAO20210813t144305p0000-B,GAO20210813t144305p0000,39.8721564,-80.445678,ch4,mfa,5.0,23.157962669632848,230.0,562.0,0.1548183045402594,0.0280232028946168,22.88574502819593,3.0540456182541558,875.0,91.0,1254.8203039550788,0.0803868825485873,190.0,230.0,0.0408450707812747,0.0306444578460286,False,0.0767233870295022,0.7825050622521226,2021-08-13 14:43:05+00:00,hrrr,3.3151041666666665,0.1297550704576195,242.42150542000692,10.044314160816509,1454.6095301863131,370.1275728453146
128,GAO20210813t144619p0000-A,GAO20210813t144619p0000,39.89808618,-80.43248492,ch4,mfa,5.0,27.470941339637204,250.0,727.0,0.1712073407687405,0.0367424526310401,27.288207720971105,4.058142527058294,900.0,91.0,1156.4638439941407,0.068195627269549,205.0,250.0,0.0450116266212541,0.0316027963290577,False,0.0724920762861945,0.8411720346760184,2021-08-13 14:46:19+00:00,hrrr,3.386067708333333,0.1212022083737344,241.0809318502656,8.595118121761052,1633.4950370516742,389.6451132175048
129,GAO20210813t145923p0000-A,GAO20210813t145923p0000,39.704994,-80.234635,ch4,mfa,5.0,50.87798581323349,255.0,959.0,0.3703647768223004,0.0696927458164134,50.53088418842641,6.117450743955667,250.0,82.0,1121.5597753906252,0.0524806237003612,180.0,255.0,0.1075178715271838,0.0827863002365788,False,0.0747225331501353,1.927174534674697,2021-08-13 14:59:23+00:00,hrrr,3.040364583333333,0.2623027403465621,223.5464315574599,10.22423227653312,3093.752522757818,944.6148429220108
130,GAO20210813t150611p0000-A,GAO20210813t150611p0000,39.704993,-80.234638,ch4,mfa,5.0,32.8910525300707,250.0,537.0,0.3498602011171292,0.1061332509398719,32.94694367070589,3.17076002950463,200.0,80.0,1146.3202148437506,0.092211682704953,165.0,245.0,0.1719070382255414,0.1396639399951995,False,0.07669777803849,0.8320095527413939,2021-08-13 15:06:11+00:00,hrrr,3.040364583333333,0.2623027403465621,223.5464315574599,10.22423227653312,2181.835444821452,1540.2111314612846
131,GAO20210813t151207p0000-A,GAO20210813t151207p0000,39.7493806,-80.286343,ch4,mfa,5.0,3.233250759391784,90.0,160.0,0.052644392998536,0.0152910026810683,3.240590300395499,0.4930326546685389,325.0,85.0,888.7877441406248,0.1075290658380328,60.0,90.0,0.0155805208244824,0.0024844379531277,False,0.0733024149965818,0.3075071955173232,2021-08-13 15:12:07+00:00,hrrr,3.078125,0.227055856518097,225.71571866741465,9.135735339959544,597.14099962517,51.94361461769287
132,GAO20210813t152451p0000-A,GAO20210813t152451p0000,39.866352,-80.577424,ch4,mfa,5.0,4.164149803052629,50.0,47.0,0.1763624637113177,0.0402052043528589,4.2631774596263,0.3403389772506611,200.0,80.0,727.0052490234377,0.2127659574468085,30.0,50.0,0.0408131852971643,0.025236111069147,False,0.0665768408967155,0.1507370631195397,2021-08-13 15:24:51+00:00,hrrr,3.212890625,0.1214397777867954,237.73267920083543,8.715791314022328,1605.4749435988065,298.1323093058272
133,GAO20210813t152451p0000-B,GAO20210813t152451p0000,39.844464,-80.599233,ch4,mfa,5.0,17.010332272071835,180.0,456.0,0.1090529250728302,0.0270136121064652,16.925351264046665,0.5211826372501536,450.0,88.0,916.470693359375,0.0777813502235447,160.0,180.0,0.0273129474807974,0.0012801975019807,False,0.0665768408967155,0.1807113819669621,2021-08-13 15:24:51+00:00,hrrr,3.110677083333333,0.1033045377909983,238.461181651696,9.961804985619777,1190.557142518934,42.05687259341316
134,GAO20210813t152451p0000-D,GAO20210813t152451p0000,39.886006,-80.538818,ch4,mfa,5.0,94.30630571454728,285.0,1136.0,0.4391129340003502,0.1063474352198311,94.8455753810708,9.846035320786845,75.0,69.0,1682.4779101562497,0.0501760563380281,285.0,325.0,0.1326786447329943,0.0949645627919335,False,0.0665768408967155,1.5229790103640113,2021-08-13 15:24:51+00:00,hrrr,3.189453125,0.1425201437471135,237.6308612452497,8.152943238142575,3799.396313285914,1103.5241123188316
135,GAO20210813t153316p0000-A,GAO20210813t153316p0000,39.912902,-80.524961,ch4,mfa,5.0,33.47166916665349,230.0,777.0,0.2061715136091614,0.0349178749384375,34.631270574619904,3.952082608024031,925.0,91.0,1054.067532958985,0.0587527012124238,215.0,230.0,0.0585861223375929,0.0474706124374227,False,0.0627060942732539,0.3737237261260598,2021-08-13 15:33:16+00:00,hrrr,3.0338541666666665,0.0531147865999248,245.2259221835709,6.525045003215984,1700.341333393226,519.3219896577334
136,GAO20210813t153316p0000-B,GAO20210813t153316p0000,39.895032,-80.584188,ch4,mfa,5.0,7.635460332486287,135.0,264.0,0.082310969995741,0.0275980671798576,7.642733719768865,0.2090175782354581,600.0,90.0,984.7848205566406,0.1000028695639703,95.0,135.0,0.0273279599976184,0.0002027515637248,False,0.0627060942732539,0.1492566739187244,2021-08-13 15:33:16+00:00,hrrr,3.1529947916666665,0.0641135573130738,245.37893156243703,6.278398160802539,912.2993681800432,18.69306589406875
137,GAO20210813t153316p0000-C,GAO20210813t153316p0000,39.872527,-80.637224,ch4,mfa,5.0,61.61864496534074,285.0,961.0,0.3026839730246876,0.0502751271937511,61.5926750469431,2.59906451003013,600.0,90.0,1031.2298583984375,0.0593132154006243,285.0,300.0,0.0947720485746692,0.0819237525626988,False,0.0627060942732539,0.4922843032491638,2021-08-13 15:33:16+00:00,hrrr,3.1569010416666665,0.1093904998937928,245.40054013890023,6.642396752449609,2457.144814448497,934.9356411298736
138,GAO20210813t154231p0000-A,GAO20210813t154231p0000,39.890373,-80.648835,ch4,mfa,5.0,5.883830762100219,85.0,115.0,0.127618898235246,0.0264694432411727,8.277758378879545,4.4385793149915225,325.0,85.0,798.67919921875,0.1402131782312791,65.0,85.0,0.035547131831009,0.0311235249134585,False,0.0616432544026885,0.3173598063144336,2021-08-13 15:42:31+00:00,hrrr,3.1569010416666665,0.1093904998937928,245.40054013890023,6.642396752449609,1028.7510348109602,355.5057460102718
139,GAO20210813t154231p0000-B,GAO20210813t154231p0000,39.929294,-80.56911,ch4,mfa,5.0,31.813884184588016,270.0,729.0,0.2046434164246184,0.0503805402923518,31.813969697369608,3.5495978612713683,100.0,72.0,1126.8194580078125,0.073743100442884,225.0,270.0,0.0751895854742189,0.0579387138139185,False,0.0616432544026885,0.7767778301258983,2021-08-13 15:42:31+00:00,hrrr,2.991536458333333,0.0544622718186572,244.9989397721409,7.820476354555127,1522.7583107102284,624.5883272713791
140,ang20220323t184723-A,ang20220323t184723,36.792961,-108.389035,ch4,mfa,5.300000000000006,7.274242365788292,286.2000000000004,571.0,0.0212774860553025,0.0038232104958223,7.315658694991304,1.456688040498538,450.0,88.0,424.3409741210937,0.0945709281961471,286.2000000000004,302.1000000000004,0.0057977503399279,0.0043962135942495,False,0.0253656927622347,1.1365431599371758,2022-03-23 18:47:23+00:00,hrrr,9.140625,0.794753098124925,302.9441968879997,14.738623697506243,836.3663097457048,161.91210474590503
141,ang20220323t190401-A,ang20220323t190401,36.792945,-108.388937,ch4,mfa,5.10000000000001,7.399412356307391,285.6000000000006,869.0,0.0221281874417321,0.0060478238657137,7.440084154889433,2.966310217784362,150.0,76.0,307.4703063964844,0.0644418872266973,285.6000000000006,311.10000000000065,0.0073292575456055,0.0040328341627397,False,0.0235619043813671,1.827596003240333,2022-03-23 19:04:01+00:00,hrrr,9.140625,0.794753098124925,302.9441968879997,14.738623697506243,852.5452130593122,152.00487128996855
142,ang20220325t172449-A,ang20220325t172449,36.7929409,-108.3890755,ch4,mfa,5.399999999999985,21.224133097470425,286.1999999999992,1056.0,0.0668572437694092,0.0130593101189229,21.113838230869327,1.5937597880916332,75.0,69.0,429.0163671874998,0.0501893939393939,286.1999999999992,307.7999999999992,0.0153059632198794,0.0081641987658098,False,0.0231730384245213,0.7382506698792499,2022-03-25 17:24:49+00:00,hrrr,1.9580078125,0.7878993560756107,191.4466495943161,40.99955525300927,522.729791426252,218.0758521255057
143,ang20220325t173925-A,ang20220325t173925,36.793308,-108.389105,ch4,mfa,5.19999999999999,30.900168457155814,285.9999999999995,1830.0,0.0892243794221787,0.0208450397620291,30.73482476106225,4.433911041202324,200.0,80.0,552.0914916992188,0.0300546448087431,285.9999999999995,317.1999999999994,0.0288694871337652,0.0201033076070317,False,0.0205578819421883,0.3153597413612314,2022-03-25 17:39:25+00:00,hrrr,2.83984375,1.0928509604893286,234.0752484262128,35.49136643714456,1104.5662271370786,472.14739309598303
144,GAO20220419t152826p0000-A,GAO20220419t152826p0000,33.486635,-87.094305,ch4,mfa,5.5,23.73549308602242,214.5,440.0,0.2581309073408784,0.1071003166570546,23.61171032246964,2.0114083452627165,750.0,90.0,767.784619140625,0.0877873087083089,176.0,214.5,0.1432721237769061,0.1085160662318309,False,0.0519790742547785,0.4614664285830129,2022-04-19 15:28:26+00:00,hrrr,4.135416666666667,0.4741586115308768,357.4207118042963,9.217717766805196,2007.7395074895387,1631.8517925256324
145,GAO20220419t155053p0000-A,GAO20220419t155053p0000,33.43881,-87.153878,ch4,mfa,5.5,17.182891997956407,286.0,628.0,0.0590301895977067,0.0046046639505924,16.862244741068523,2.20686035368249,175.0,78.0,656.7858520507813,0.0828025477707006,286.0,302.5,0.0044359259012638,0.0016067517623246,False,0.0510058709868757,0.881087841605683,2022-04-19 15:50:53+00:00,hrrr,3.5065104166666665,0.7202086459537939,349.82779066081866,7.461605132897764,758.4166545645204,157.0875263628478
146,GAO20220419t155053p0000-B,GAO20220419t155053p0000,33.442234,-87.154004,ch4,mfa,5.5,7.24648080131509,165.0,209.0,0.1205136289695724,0.0567794004452448,7.197180471706386,3.729103102018481,50.0,66.0,628.9151977539062,0.1394964568144808,121.0,165.0,0.0680657782255617,0.0495118509054439,False,0.0510058709868757,0.3948521006526129,2022-04-19 15:50:53+00:00,hrrr,3.5065104166666665,0.7202086459537939,349.82779066081866,7.461605132897764,755.9958470276938,644.0090361926799
147,GAO20220419t161635p0000-A,GAO20220419t161635p0000,33.402986,-87.199224,ch4,mfa,5.5,57.519315571400654,286.0,1230.0,0.3242356767652443,0.1291216662973771,56.40487993980084,7.439040123829794,600.0,90.0,806.3185302734378,0.0422764227642276,286.0,352.0,0.1434168184394644,0.102263267338785,False,0.0470900570572584,1.349768209791508,2022-04-19 16:16:35+00:00,hrrr,3.503255208333333,0.7278814706225235,353.37297463920186,7.460706385708078,2536.4245827937084,1393.232044761766
148,GAO20220419t162841p0000-A,GAO20220419t162841p0000,33.4214,-87.2399,ch4,mfa,5.5,29.31362396671485,286.0,906.0,0.1337434518490004,0.0406421384784311,23.04796017617509,6.678867546838837,625.0,90.0,556.8594665527344,0.0573951434878587,286.0,346.5,0.0444557694968531,0.0261072803911914,False,0.0484168677122844,0.4545171028738288,2022-04-19 16:28:41+00:00,hrrr,3.5143229166666665,0.725836424092874,354.4981190525001,7.215939236600727,1296.7242857216463,425.2350180637072
149,GAO20220419t162841p0000-B,GAO20220419t162841p0000,33.378026,-87.232962,ch4,mfa,5.5,42.34842660305084,286.0,644.0,0.3695470173459831,0.146078822086533,48.82684997470663,10.826060035598047,225.0,81.0,740.879096069336,0.0807453416149068,220.0,291.5,0.2104988698087344,0.1621570438276245,False,0.0484168677122844,1.844195756179157,2022-04-19 16:28:41+00:00,hrrr,3.4986979166666665,0.7319231519632196,353.7628520663913,7.670745719305593,2424.507577039721,2104.454727828441
150,GAO20220419t163855p0000-A,GAO20220419t163855p0000,33.421041,-87.239701,ch4,mfa,5.5,35.69547144497934,286.0,790.0,0.2560236286132019,0.0620928159103634,35.43761970866118,4.010912163114505,175.0,78.0,825.0911132812499,0.0658227848101265,220.0,319.0,0.1078089091514176,0.0892713560802974,False,0.0471554862836936,2.0583531934039385,2022-04-19 16:38:55+00:00,hrrr,2.81640625,0.460882323674972,349.33227011155884,3.4331706002707496,1645.0846179436855,944.3133643347212
151,GAO20220419t163855p0000-B,GAO20220419t163855p0000,33.394264,-87.265529,ch4,mfa,5.5,34.278132119659205,286.0,939.0,0.1650071941778925,0.0252526837649843,33.56624135719208,4.447411139567623,200.0,80.0,605.8884643554688,0.0553780617678381,286.0,357.5,0.0467156037886738,0.0415761755389086,False,0.0471554862836936,0.753151110629456,2022-04-19 16:38:55+00:00,hrrr,2.841145833333333,0.4696344015113238,351.2948594461868,3.3312690097296103,1225.877692609753,471.0575315641687
152,GAO20220419t163855p0000-C,GAO20220419t163855p0000,33.3769,-87.2519,ch4,mfa,5.5,2.686166874088989,132.0,151.0,0.0367374688074603,0.0031426186863421,3.0948485424825707,2.2030198435031294,200.0,80.0,533.0956298828125,0.1558755270985406,82.5,132.0,0.0046324134666319,0.0037287418574547,False,0.0471554862836936,0.2903233728711463,2022-04-19 16:38:55+00:00,hrrr,2.7994791666666665,0.4620570722432269,349.5169418616593,3.678849620331484,328.13970336882534,65.91999793088848
153,GAO20220419t165329p0000-A,GAO20220419t165329p0000,33.394182,-87.265674,ch4,mfa,5.5,25.222193332592305,198.0,455.0,0.2471294384606237,0.072097143168972,25.042695401484224,1.7177219030466189,600.0,90.0,665.9899108886721,0.0780451907892954,159.5,198.0,0.101086130965169,0.0786556758905303,False,0.0444967616582714,0.478433525381729,2022-04-19 16:53:29+00:00,hrrr,2.841145833333333,0.4696344015113238,351.2948594461868,3.3312690097296103,1617.4027973662735,847.7604910043489
154,GAO20220419t165329p0000-B,GAO20220419t165329p0000,33.51058761,-87.28761483,ch4,mfa,5.5,4.446880924996566,137.5,174.0,0.0465269701607028,0.0098009638320302,4.852493104603513,1.1555104885548797,375.0,86.0,634.0933044433592,0.1381702905766817,104.5,137.5,0.0102267746422719,0.0033287194161071,False,0.0444967616582714,0.3312501975834083,2022-04-19 16:53:29+00:00,hrrr,2.712239583333333,0.4641712499423068,350.1287711874279,2.911721084354099,415.4987873849213,78.18408290650514
155,GAO20220419t170408p0000-A,GAO20220419t170408p0000,33.510758,-87.287721,ch4,mfa,5.5,7.865527043317085,154.0,256.0,0.077345961246655,0.0250690189369731,7.804502090633335,0.2726460833095506,600.0,90.0,605.0342285156254,0.108041536608901,110.0,154.0,0.0247023711076688,0.0040058004238014,False,0.0413948187136637,0.1292079433499025,2022-04-19 17:04:08+00:00,hrrr,2.712239583333333,0.4641712499423068,350.1287711874279,2.911721084354099,698.1772513308022,125.7244884902956
156,GAO20220419t171816p0000-B,GAO20220419t171816p0000,33.407845,-87.336542,ch4,mfa,5.5,64.16634419478368,286.0,965.0,0.3162713278566799,0.0607305847663531,63.19281823533648,7.956888562484235,875.0,91.0,758.2850872802737,0.0538860103626943,286.0,313.5,0.1022932143212973,0.0853814806351041,False,0.0436723451905955,0.5573021496856393,2022-04-19 17:18:16+00:00,hrrr,2.880208333333333,0.4543142096566209,353.355192005011,3.3610543479162804,2326.310424369452,958.333346644714
